GROUP,VOLT_FLAG,SURVEY_ID,SCORE,LTR_COMMENT,PRIMARY_REASON,MONTH,CONNECTION_TIME,SALES_PERSON_SAT,SALES_FRIENDLY_SAT,COMMINICATION_SAT,FIRST_BILL_SAT,AGENT_KNOWLEDGE,VOLT_FLAG_BINARY,TREATMENT_BINARY,LTR_COMMENT_CLEAN,SENTIMENT_SCORE,SENTIMENT_MAGNITUDE,topics_assigned,substantive_topics,num_topics_assigned
control,,354384837,9,,,2023-03-01,9,9,9,9,9,9,0,0,,,,[],[],0
control,,354479027,9,Happy with the price but yet to experience services,"General,Pricing",2023-03-01,10,5,10,10,10,10,0,0,Happy with the price but yet to experience services,-0.10000000149011612,0.10000000149011612,['9_price_reasonable_good_prices'],['Pricing and Value Proposition'],1
control,yes,353816004,10,Excellent service lovely representative Mathius,"General,Pricing,UK Legacy,Customer Service",2023-03-01,10,5,10,10,,10,1,0,Excellent service lovely representative Mathius,0.8999999761581421,0.8999999761581421,"['0_helpful_friendly_staff_explained', '6_quick_efficient_service_coverage', '13_needed_friendly_contract_competence']","['Staff Helpfulness and Communication', 'Service Speed and Network Coverage', 'Professional Service Standards']",3
control,yes,354392658,9,Charlotta was very helpful,"Customer Service,General,UK Legacy",2023-03-01,10,,9,10,10,10,1,0,Charlotta was very helpful,0.800000011920929,0.800000011920929,[],[],0
control,,354393939,7,Good service from engineer time will tell over standard of products,Technician,2023-03-01,10,10,10,10,10,10,0,0,Good service from engineer time will tell over standard of products,0.699999988079071,0.699999988079071,['7_engineer_technician_mat_incredibly'],['Field Engineer Performance'],1
control,yes,354459137,8,,,2023-03-01,8,8,8,8,9,8,1,0,,,,[],[],0
control,yes,353642824,10,Pleased with the Installation even after slight problems with dates for appointment which was sorted by the Manager.,"Customer Service,Processes/Journeys,Technician",2023-03-01,7,4,8,7,10,10,1,0,Pleased with the Installation even after slight problems with dates for appointment which was sorted by the Manager.,0.800000011920929,0.800000011920929,['3_installation_contact_experience_setup'],['Installation Process and Setup Experience'],1
control,yes,353829252,8,Quick service,,2023-03-01,8,8,8,8,8,8,1,0,Quick service,0.800000011920929,0.800000011920929,[],[],0
control,yes,354111301,9,I scored 9 because if felt really comfortable with the person that spoke to me and he explained everything through out the conversation ðx_x0018_,,2023-03-01,10,9,10,10,10,10,1,0,I scored 9 because if felt really comfortable with the person that spoke to me and he explained everything through out the conversation ðx_x0018_,0.8999999761581421,0.8999999761581421,['8_broadband_company_april_media'],['Broadband Service and Connectivity'],1
control,yes,353921161,9,Good communication skills online got what I wanted and instalation was a breeze,General,2023-03-01,9,9,5,9,9,9,1,0,Good communication skills online got what I wanted and instalation was a breeze,0.8999999761581421,0.8999999761581421,['0_helpful_friendly_staff_explained'],['Staff Helpfulness and Communication'],1
control,yes,353810179,8,"Your agent was helpful and polite. His clear explanation of the process,a great help to me . was","Customer Service,General,UK Legacy",2023-03-01,8,,8,9,10,5,1,0,"Your agent was helpful and polite. His clear explanation of the process,a great help to me . was",0.5,2.0,['11_agent_helpful_start_polite'],['Sales Agent Performance and Process'],1
control,yes,354151659,1,I still do not have connection and the line fault has been since the 24th. I have not been able to connect since getting the system,,2023-03-01,6,0,0,6,8,4,1,0,I still do not have connection and the line fault has been since the 24th. I have not been able to connect since getting the system,-0.800000011920929,1.7000000476837158,['4_days_home_told_day'],['Service Delivery and Scheduling Issues'],1
control,yes,354184236,10,"Helpful, easy to talk to, not pushy to get me to commit, good deals was willing to call me back when I was free. Patent when I was deciding on which deal I wanted explained everything I needed to know.","General,Internet,Pricing",2023-03-01,10,10,10,10,10,10,1,0,"Helpful, easy to talk to, not pushy to get me to commit, good deals was willing to call me back when I was free. Patent when I was deciding on which deal I wanted explained everything I needed to know.",0.5,1.100000023841858,"['1_customer_service_good_excellent', '5_phone_50_internet_number']","['Overall Customer Service Quality', 'Phone Support and Account Management']",2
control,,354261239,3,"I have been blitzed with over 12 calls from company media in a week. When I ring back; one time my account could not be found. Each time I call, nobody can find a log of who called or the reason for my call. I¬""m not impressed. If it continues I will possibly cancel my order. Enough is enough",,2023-03-01,3,4,0,3,5,3,0,0,"I have been blitzed with over 12 calls from company media in a week. When I ring back; one time my account could not be found. Each time I call, nobody can find a log of who called or the reason for my call. I'm not impressed. If it continues I will possibly cancel my order. Enough is enough",-0.5,3.4000000953674316,['2_contract_emails_centers_operators'],['Contract Issues and Call Center Problems'],1
control,,354184498,10,"Very professional, very kind and great customer service from the engineer","Customer Service,Technician",2023-03-01,8,8,8,8,8,8,0,0,"Very professional, very kind and great customer service from the engineer",0.8999999761581421,0.8999999761581421,['7_engineer_technician_mat_incredibly'],['Field Engineer Performance'],1
control,,354176974,10,The engineer who came for the installation was phenomenal.,Technician,2023-03-01,10,10,10,10,10,10,0,0,The engineer who came for the installation was phenomenal.,0.8999999761581421,0.8999999761581421,['7_engineer_technician_mat_incredibly'],['Field Engineer Performance'],1
control,,354235566,10,I phone company media on behalf of my cousin. He got broadband only. company media were very quick sending the box. We could not get it connected and company media sent an engineer the next day. Thank you company media.,"Brand,UK Legacy,Mobile Service,TV",2023-03-01,10,10,10,10,10,10,0,0,I phone company media on behalf of my cousin. He got broadband only. company media were very quick sending the box. We could not get it connected and company media sent an engineer the next day. Thank you company media.,0.0,2.5,['8_broadband_company_april_media'],['Broadband Service and Connectivity'],1
control,,354235466,3,I was offered a package by Gem including Netflix that I accepted over the phone. When the email came through there was no Netflix. Despite repeated phone calls to company I was told it could not be added. And texts to Gem's mobile number went unanswered. I had already given notice to Sky so am stuck with you with the installation tomorrow. Terrible service.,"Customer Service,General,UK Legacy,Brand,TV,TV/Video",2023-03-01,0,5,5,0,5,1,0,0,I was offered a package by Gem including Netflix that I accepted over the phone. When the email came through there was no Netflix. Despite repeated phone calls to company I was told it could not be added. And texts to Gem's mobile number went unanswered. I had already given notice to Sky so am stuck with you with the installation tomorrow. Terrible service.,-0.6000000238418579,3.700000047683716,['4_days_home_told_day'],['Service Delivery and Scheduling Issues'],1
control,yes,354307694,7,Ally was very helpful after I joined I encountered an issue which she kindly resolved,"Customer Service,General,UK Legacy",2023-03-01,5,9,5,5,5,9,1,0,Ally was very helpful after I joined I encountered an issue which she kindly resolved,0.8999999761581421,0.8999999761581421,"['0_helpful_friendly_staff_explained', '11_agent_helpful_start_polite', '13_needed_friendly_contract_competence']","['Staff Helpfulness and Communication', 'Sales Agent Performance and Process', 'Professional Service Standards']",3
control,yes,354233944,7,Good internet at the moment,"Deepdive,General",2023-03-01,7,10,6,7,7,7,1,0,Good internet at the moment,0.699999988079071,0.699999988079071,"['1_customer_service_good_excellent', '9_price_reasonable_good_prices']","['Overall Customer Service Quality', 'Pricing and Value Proposition']",2
control,,354242895,8,"Polite, knowledgeable call staff. Explained everything really .",Customer Service,2023-03-01,10,5,9,10,10,9,0,0,"Polite, knowledgeable call staff. Explained everything really .",0.699999988079071,1.399999976158142,['13_needed_friendly_contract_competence'],['Professional Service Standards'],1
control,yes,355061518,7,I joined newly and requested to change the package when I realised phone line is not included. The agent attended to me very well but those in charge of email kept sending me the earlier package. This must improve.,,2023-03-01,10,5,7,10,10,6,1,0,I joined newly and requested to change the package when I realised phone line is not included. The agent attended to me very well but those in charge of email kept sending me the earlier package. This must improve.,-0.4000000059604645,1.2999999523162842,"['2_contract_emails_centers_operators', '5_phone_50_internet_number']","['Contract Issues and Call Center Problems', 'Phone Support and Account Management']",2
control,yes,354290232,10,,,2023-03-01,10,10,10,10,10,10,1,0,,,,[],[],0
control,yes,354317422,8,Two very helpful ladies,"Customer Service,General,UK Legacy",2023-03-01,10,10,8,10,10,7,1,0,Two very helpful ladies,0.8999999761581421,0.8999999761581421,[],[],0
control,,354436214,10,,,2023-04-01,10,10,10,10,10,10,0,0,,,,[],[],0
control,yes,354458677,10,,,2023-04-01,10,10,10,10,10,8,1,0,,,,[],[],0
control,,354385221,6,,,2023-04-01,6,5,5,6,6,5,0,0,,,,[],[],0
control,,354459118,9,The process was pretty easy,,2023-04-01,8,9,8,8,9,8,0,0,The process was pretty easy,0.6000000238418579,0.6000000238418579,[],[],0
control,yes,355144803,4,It took one & a half hours to sign up I'm 80 yrs old & found the experience exhausting !,,2023-04-01,4,8,4,4,6,5,1,0,It took one & a half hours to sign up I'm 80 yrs old & found the experience exhausting !,-0.699999988079071,0.699999988079071,['5_phone_50_internet_number'],['Phone Support and Account Management'],1
control,,355214918,9,Very informative,,2023-04-01,10,,,10,10,9,0,0,Very informative,0.8999999761581421,0.8999999761581421,[],[],0
control,,355526596,8,Relatively straightforward,General,2023-04-01,7,7,5,7,8,7,0,0,Relatively straightforward,0.5,0.5,['11_agent_helpful_start_polite'],['Sales Agent Performance and Process'],1
control,yes,355513827,6,The choice of options were unhelpful and it was very difficult to find the options I wanted. I received 4 different sets of documents by text message and 1 set by email I had to get things I didn't really want or need to make the cost bearable.,,2023-04-01,5,5,5,5,7,1,1,0,The choice of options were unhelpful and it was very difficult to find the options I wanted. I received 4 different sets of documents by text message and 1 set by email I had to get things I didn't really want or need to make the cost bearable.,-0.5,1.100000023841858,[],[],0
control,,355529557,10,Adviser was friendly and helpful.,"Customer Service,General,UK Legacy",2023-04-01,10,10,6,10,10,10,0,0,Adviser was friendly and helpful.,0.800000011920929,0.800000011920929,['0_helpful_friendly_staff_explained'],['Staff Helpfulness and Communication'],1
control,yes,355073552,8,after receiving my order company have been very efficient in preparing for Broadband installation.,"Brand,General,Internet,Internet Service,UK Legacy",2023-04-01,9,9,8,9,9,9,1,0,after receiving my order company have been very efficient in preparing for Broadband installation.,0.800000011920929,0.800000011920929,['8_broadband_company_april_media'],['Broadband Service and Connectivity'],1
control,,355536525,10,"On the 13th March I ordered with Supanet, I contacted them again on the 3rd April to found out when I could expect my broadband, they had no answers, I immediately cancelled the order and contacted company sales, I spoke with a very helpful gentleman who informed me company would have me up and running in 2 days the 5th April, I immediately confirmed my order. Today is Wednesday 5th April I have received my parcel from company and my broadband is all connected, well done company, excellent service","Customer Service,General,Sales,UK Legacy",2023-04-01,10,10,10,10,10,10,0,0,"On the 13th March I ordered with Supanet, I contacted them again on the 3rd April to found out when I could expect my broadband, they had no answers, I immediately cancelled the order and contacted company sales, I spoke with a very helpful gentleman who informed me company would have me up and running in 2 days the 5th April, I immediately confirmed my order. Today is Wednesday 5th April I have received my parcel from company and my broadband is all connected, well done company, excellent service",0.5,1.0,"['4_days_home_told_day', '8_broadband_company_april_media']","['Service Delivery and Scheduling Issues', 'Broadband Service and Connectivity']",2
